commit	date	subject	tags	groups	file_count
8aa526d55bfaf02c215f460ef2ccbef8f577ddd3	2020-02-24	Merge branch 'master' of rosecompiler1.llnl.gov:rose/scratch/rose into Mac			0
2c0e8787f7d26091d230c1408ce30574e7d4fa71	2020-02-24	(codethorn) Support member calls in Flow Graph	area:src;src:midend	projects;src/midend	10
ba91ee7e30771711d21e9ddcbd1759cc95ab8a2b	2020-02-24	Merge commit 'b82d018021800b6a98fcf7fc795ba538d6121e80' into HEAD			0
58de551b4993637c0a7e7fa9e13ec828cf75942e	2020-02-24	(Release) Incremented version to 0.9.13.78	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
d757750b6140f440ae11ee9f55cc1d68388a70b8	2020-02-24	(Jovial) Finished initial implementation of nondefining function declarations	area:src;drop:frontend-other;src:backend:unparser;src:frontend	src/backend/unparser;src/frontend/OTHER	7
b82d018021800b6a98fcf7fc795ba538d6121e80	2020-02-24	(codethorn) version 1.11.6		projects	1
27cb3364296eaa56f01103043e94706b85928984	2020-02-24	(codethorn) made function resolution mode 4 default		projects	2
71c828977fb9c4f4d6b56be003da0c614341d0de	2020-02-24	Merge commit 'f69c3c245c9c01173d5eb2c072cf4785e0c31c1a' into HEAD			0
43f9d7037172b7578afd07aae3c655b45cd702ff	2020-02-24	Merge branch 'master' into df			0
b4bb4879fbcab7c0dc27336fa9d390584532c812	2020-02-24	(codethorn) added opemp directives for new recording		projects	2
f4792f28ce34df3741cc964b91330ba847fe0b89	2020-02-24	(codethorn) write-access and function monitoring		projects	10
c20f02b980b62a1ee5ada2b4443d97d0b36a5329	2020-02-23	(codethorn) refactored all state modifications into writeMemoryLocation		projects	3
a0869720b95929c36be351a0eb1cb9096c369e6f	2020-02-23	(Jovial) Implemented StatusItemDescription	area:src;drop:frontend-other;src:backend:unparser;src:frontend	src/backend/unparser;src/frontend/OTHER	5
3175a70141dc51755f624c99f3c02fd706b3cab1	2020-02-23	(codethorn) added separate files for command line parsing		projects	2
e02532f3472383825ddd22ecf7e7e0967bb1e493	2020-02-23	(codethorn) merge with master			0
3bb5a92a9bff20af11b376aa15bbfcd162d9eb0e	2020-02-23	(codethorn) resolved conflicts			0
b7aa4b74799a2a3f7f69f8beeab0184ed43c2cfe	2020-02-23	Merge branch 'master' of github.com:mschordan/priv-rose			0
6489825bd91fceb6ef38c7745444f299109f2f45	2020-02-23	(Jovial) Removed several places where the untyped system is used in expressions	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	7
b3362ad2f7a9a89d8edc2ee3aaad5dcb8265785a	2020-02-22	(codethorn) Moved command line options to separate file.		projects	21
ca22caf4e5c22d0f0ef9d9802fc3e01104029bd1	2020-02-22	(Release) Incremented version to 0.9.13.77	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
9b926023fa0549fc2fec63a61aa072d2bea58bcf	2020-02-22	(codethorn) Removed POLYOPT_CHECK functions		projects	3
a979263550bda9fe3a67a68fbf4e1d574426bea2	2020-02-22	Merge commit '596ae25460738b1b201267fd5c5ee7c08c2d96dc' into HEAD			0
ddfeea97e09b0086aae8019cdb5ca1832b8ac3e7	2020-02-21	(Release) Incremented version to 0.9.13.76	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
09e6c62001f23257e0e52dfac76353ad61a8b4e5	2020-02-21	Merge commit 'ac3fe8c93f1b9d96c5a942132d94d518e14ffe77' into HEAD			0
d1da8ae6db667b1ce4bd44f72373206ce1e6d84e	2020-02-21	Merge branch 'master' into df			0
a9d907f14fac944778609f89c06e1b49f7b2be1e	2020-02-21	debugging...	area:src;src:frontend;src:frontend:sage	projects;src/frontend/SageIII	8
0b94b4da2c3ae220d30e1d35a42e6321d3f7ef33	2020-02-21	(Release) Incremented version to 0.9.13.75	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
2cf5a560cc4e729913b062c62d86dca69282a1a5	2020-02-21	Merge commit '7e513510250b35b9b3bcc6ee40e190d8ffb6650e' into HEAD			0
c9bae17b43c629d24d1bbedc4e7966b7af41b4bf	2020-02-21	Merge branch 'develop' of rosecompiler1.llnl.gov:rose/scratch/rose into Mac			0
ed37434316f7e8dbfc3a65f454d5542360f27c4f	2020-02-21	(Release) Incremented version to 0.9.13.74	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
1549c4d4988056ce437f923c7e9538fb1a7ca934	2020-02-21	Merge commit '1f6d55044bb45786555699cbe2dba7aea81d2214' into HEAD			0
504e455135cdbdfb9b25e6375fb1f8d999b8df2b	2020-02-20	(Release) Incremented version to 0.9.13.73	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
ac3fe8c93f1b9d96c5a942132d94d518e14ffe77	2020-02-20	(codethorn) version 1.11.5		projects	9
f56229bdba22f0086ca359c00038b3757ca543f5	2020-02-20	(rose) Improved type support in VariableIdMapping	area:src;src:midend	src/midend	2
7e513510250b35b9b3bcc6ee40e190d8ffb6650e	2020-02-20	(spew) Using proper stream for many warnings instead of default printf	area:src;src:backend:unparser;src:rosetta	src;src/ROSETTA;src/backend/unparser	4
ddd244ec54a1301492fb6b9a7158f669bb8681f8	2020-02-20	Merge branch 'master' into df			0
1f6d55044bb45786555699cbe2dba7aea81d2214	2020-02-20	(codethorn) fixed normalization bug		projects	1
84b9e9344cf165aaedcf4b22cf85db291d96442e	2020-02-20	Merge commit 'b1b2209788e598846f66900fe6cd44eeadbf54b7' into HEAD			0
f69c3c245c9c01173d5eb2c072cf4785e0c31c1a	2020-02-20	(Fortran) Enabled output backend Fortran compiler in -version option	area:src;inventory:autotools	autotools;src	2
e9821730d9b3fb8bea79892cb0df873c68993658	2020-02-20	(Jovial) Implemented FixedItemDescription	area:src;area:tests;drop:frontend-other;src:backend:unparser;src:frontend;src:frontend:sage;src:rosetta	src/ROSETTA;src/backend/unparser;src/frontend/OTHER;src/frontend/SageIII;tests	12
b1b2209788e598846f66900fe6cd44eeadbf54b7	2020-02-20	(codethorn) fixed timing state		projects	1
596ae25460738b1b201267fd5c5ee7c08c2d96dc	2020-02-20	Merge branch 'master' of rosecompiler1.llnl.gov:rose/scratch/rose			0
a116a9cbaeffffd1f860e4607f8c6f2960d5c5d7	2020-02-20	(codethorn) changed make_unique to make_shared		projects	1
dd87b999865528914924d38bed9547b50290471c	2020-02-20	(testTranslator) disable one test which is not ready	area:tests	tests	1
0edcbcbb4ecf2704e36f4875d81e281d532aa4dc	2020-02-20	(Release) Incremented version to 0.9.13.72	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
dcc8343373feb38d14e17e8699b6aa1a350b1b8d	2020-02-19	Merge commit 'e9353daf6155c0db6956b0833034a8bbba1919e4' into HEAD			0
3a0474379cc28f90e93ff2a3393e893224f6d46e	2020-02-19	(Release) Incremented version to 0.9.13.71	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
9fa3104e8179381f1dce6ae08892b158dedc79f7	2020-02-19	(codethorn) Turned off ROSE logger output	area:src;src:frontend;src:frontend:sage	projects;src/frontend/SageIII	4
38ff3b57c8885ef3925b3aaca4f267bbffe03d47	2020-02-19	Merge branch 'master' of islandpunch:ROSE/rose-flang-dev			0
245f363c5f8c0e2c755b3859b6c400e3e9639db8	2020-02-19	Merge branch 'master' of rosecompiler1.llnl.gov:rose/scratch/rose			0
db0177c483ec26d8bb0369e974a4ebbe8434c477	2020-02-19	(outliner) new option enable_template to allow outlining codes inside C++ templates	area:src;area:tests;src:midend	src/midend;tests	6
203d48f919f6e59a8f91974889347545e3c61d34	2020-02-19	(Jovial) Improved implementation of TablePreset	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	4
e9353daf6155c0db6956b0833034a8bbba1919e4	2020-02-19	(codethorn) rm STL from sample code		projects	2
9164af6fd98e2c4f3e80aa6895298d4498d49b4c	2020-02-19	Merge branch 'develop' of https://github.com/rose-compiler/rose into Clang90FE			0
b04520e0872c0ccaa0a74232dacca7f13f163782	2020-02-19	(typeforge) Now found at https://github.com/LLNL/typeforge	area:docs;area:src;inventory:autotools;src:rosetta	autotools;projects;src/ROSETTA	91
74fa8da8c7e1f3f27144811200d7370ef7ee6b57	2020-02-19	(Clang FE) added support for Clang 9.0 frontend	area:src;inventory:autotools;src:frontend;src:frontend:clang	autotools;src/frontend/CxxFrontend/Clang	7
2b7e59dc8745e9f6022bdf30bee34fea4d992b3e	2020-02-18	(Release) Incremented version to 0.9.13.70	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
b51edca5ec8c800266d0bac5ec5a08ffb1f33cab	2020-02-18	(codethorn) added more detailed output to functionidmapping		projects	1
0cc096b10a6ca5a87ef4ad3d088f83578185ef99	2020-02-18	(rose) turned output spew from ROSE frontend into logger WARN messages	area:src;src:frontend;src:frontend:sage	src/frontend/SageIII	1
55dbb025080a92fd88f4dafaa2a09d454fa3e2f8	2020-02-18	Merge rosecompiler1.llnl.gov:rose/scratch/rose			0
c488a09d857250db732606030e36358913573061	2020-02-18	(outliner) start to allow template function declarations * isOutlineable() allows template functions * a test case is added	area:src;area:tests;src:midend	src/midend;tests	3
9570a9a78679005f59549af7ddc6d0953793c04e	2020-02-18	(codethorn) merge with master branch			0
2e798dfafb014feac3813daf26761acb02c314b5	2020-02-18	(codethorn) version 1.11.4		projects	1
84834940c5820b0630dbc35c5232976fbdcf9c35	2020-02-18	(Support) Fixed missing Sawyer::Message documentation	area:src;src:util	src/util	1
3a8e59d1aed902d69ad0980fc69273807a8a51fd	2020-02-18	(Binary Analysis) Parser/unparser for Jim's vxcore format	area:src;drop:frontend-other;src:frontend;src:midend	projects;src;src/frontend/OTHER;src/midend	10
ab300fcdd97a6105fcc3a6a95d85fd7b5428fa81	2020-02-18	(Binary Analysis) DWARF line info is saved if available	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	3
0f46dd14046c990854f0a775cffd362a1c1f1233	2020-02-18	(Binary Analysis) New source-to-address mapping	area:src;area:tests;src:midend	src;src/midend;tests	10
1a4d36a9f0a946201cbbef400944bbabef67139d	2020-02-17	(codethorn) improved support of uninitialized value analysis		projects	9
93d01d1721a60623c94f335ff4b10125f46a8aab	2020-02-17	(rose) VariableIdMapping refactoring (finished)	area:src;src:midend	src/midend	2
fa6a1a2a450a6c8ae727afb8199b74b141760865	2020-02-16	(rose) refactored VariableIdMapping (removed mappingVarIdToSym)	area:src;src:midend	src/midend	2
666213a3653e2033ec8716b487a63d550d0e967c	2020-02-16	(rose) refactored VariableIdMapping (continued)	area:src;src:midend	src/midend	2
9349ad15a61f35ae9b422ee63030dd1f327cc9ff	2020-02-16	(rose) refactored VariableIdMapping	area:src;src:midend	src/midend	2
ef6e78fc25c440a81322fc48a68c7e40b63576fc	2020-02-16	(codethorn) resolved merge conflict			0
3d7a07822450adbe8f8cfe8d909873309395eb80	2020-02-16	(codethorn) restructured the use of type-size-mapping and var-id-mapping		projects	15
2c47eb83128fcf747ed216555b58d18439f48842	2020-02-16	(codethorn) restructured the use of type-size-mapping and var-id-mapping		projects	15
009217aa9691975a34c063c7f07debf8351eee60	2020-02-16	(rose) fixed failing assertion in SageInterface::getArrayElementCount	area:src;src:frontend;src:frontend:sage	src/frontend/SageIII	1
83982f44fc66d9f288ae75b69d9186a545fd325d	2020-02-15	(Release) Incremented version to 0.9.13.69	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
3292cddf80ef785fe3f565dba4aae54ebd36e5fe	2020-02-15	(Bug) Friend member functions can not be specified as virtual.	area:src;area:tests;src:backend:unparser	src/backend/unparser;tests	4
3f282234864491a571a1bdefa7aa01a849872720	2020-02-15	Merge remote-tracking branch 'origin/master' into HEAD			0
a3da5844c4f989f34f0eae6b555dd6a091188dbf	2020-02-15	(Jovial) Implemented literal constants and Unary operators	area:src;drop:frontend-other;src:frontend;src:frontend:sage	src/frontend/OTHER;src/frontend/SageIII	4
145769f7e6a0dc13292ec809739a2922cd0953aa	2020-02-15	(codethorn) Added VariableIdMappingExtended		projects	10
1dabd2f203020f00b98493992876d023af120c22	2020-02-15	(rose) VariableIdMapping: changes to allow subclassing	area:src;src:midend	src/midend	1
7ae629f513a999eee082947c304b5e1210faeded	2020-02-14	(Release) Incremented version to 0.9.13.68	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
4341bdeac003ec90f163f3fdb634689167c4547d	2020-02-14	(codethorn) fixed automated domain tests + llint in ExprEval		projects	4
4d922f0b37259295fa789e0aabaf3401bb627903	2020-02-14	(Jovial) Implemented ConstantItemDeclaration in traverse_ConstantDeclaration.	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	1
797000863e0852b52f9128dd54b91de693974cf5	2020-02-14	(Jovial) Implemented preset for ItemTypeDeclaration.	area:src;area:tests;drop:frontend-other;src:backend:unparser;src:frontend;src:frontend:sage	src/backend/unparser;src/frontend/OTHER;src/frontend/SageIII;tests	9
a20d6f3376a1fca618b7d025e306145865873789	2020-02-14	Merge commit 'af8f1ab8aa04c66f9014822651289975f69ca776' into HEAD			0
842b79c4c4d4f01e5ac943b0daa2204524a7f02b	2020-02-14	(Release) Incremented version to 0.9.13.67	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
af8f1ab8aa04c66f9014822651289975f69ca776	2020-02-14	(codethorn) Hoist var decls in branch conditions		projects	2
2d7736721af0c695a78daeed9a9b63c51ea6a455	2020-02-13	(codethorn) merging with ROSE master			0
64acc849f1325d4c8d34451a23e454a4960421f7	2020-02-13	(codethorn) VarIdMapping merge			0
c8832c2963d245c43fa42a634e8313737a619aae	2020-02-13	(codethorn) resolved conflict			0
d04f500e17157681a4feae775f08fcd5ac9e553b	2020-02-13	(rose) eliminated output spew from ROSE frontend	area:src;src:frontend;src:frontend:sage	src/frontend/SageIII	1
7f039d30b7e8d2a812b6e3cb46162a55339eaef5	2020-02-13	(codethorn) version 11.1.3		projects	7
1a7ac991994256f571c49d29bcfae6c79c854069	2020-02-13	(codethorn) version 11.1.3		projects	7
ed29eb27d0ff11da1e44f3892c28a3923d05c5e7	2020-02-13	(Scalarizer) Added support to use Fortran compiler as linker	area:src;src:frontend;src:frontend:sage	src;src/frontend/SageIII	2
de1986b9b310413ee0b7c0a019d75aa0b20722fa	2020-02-13	(rose) variable id mapping extension	area:src;src:midend	src/midend	1
01d87de270773a2f33414bb246bcb28c02a09775	2020-02-13	(Scalarizer) Enabled rose-scalarizer to execute backend compilation		projects	1
819087061e9deae5f6d7b065153ce080e9bc6c61	2020-02-13	Merge branch 'master' into df			0
2acb6620ee3964074248cf3e836bc3a593421261	2020-02-13	(Scalarizer) revised reference output due to column limit change		projects	1
d0fbe08bc37f0b189f74fd97bd5ce8f6c61cdc32	2020-02-13	(Scalarizer) renamed executable for tests		projects	1
ff06305caa6d653328264c848f0d17ac5b86d4a8	2020-02-12	(Jovial) Implemented BlockDeclaration and BlockTypeDeclaration.	area:src;area:tests;drop:frontend-other;src:backend:unparser;src:frontend	src/backend/unparser;src/frontend/OTHER;tests	7
b50cd3855bec53279be3d978b9b470dbc1128b7b	2020-02-12	(Release) Incremented version to 0.9.13.66	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
e423cb4a0d58679702811152d901e8f6f6d744cd	2020-02-12	Merge commit '1099d957403d19fba50f2aadc6534a4648fbce6c' into HEAD			0
798e935813c56ac27fc8f566074ebbb4ba6b0762	2020-02-12	(Release) Incremented version to 0.9.13.65	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
c964a1cdd8d343a5d25261bd77c3762791da944a	2020-02-11	Merge commit '58a838a3769f67aa733cdbe656b517b2d11d12e1' into HEAD			0
a287bd6b3c876d73f697d955f588ffbac5b616ef	2020-02-11	(Jovial) Implemented TableDeclaration	area:src;drop:frontend-other;src:backend:unparser;src:frontend	src/backend/unparser;src/frontend/OTHER	6
1099d957403d19fba50f2aadc6534a4648fbce6c	2020-02-11	Merge branch 'liao6/rose-dev' of rosecompiler1.llnl.gov:rose/scratch/rose			0
243093af96bfd8d115bf96134b6f85b22092b164	2020-02-11	(compilation database) support 10 minutes default timeout for running tools		utilities	4
9d2e6dd66b53ed334f27664c61d477b6bb66b220	2020-02-11	(Release) Incremented version to 0.9.13.64	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
58a838a3769f67aa733cdbe656b517b2d11d12e1	2020-02-11	(Mac) Fixed GNUC version support when using Clang	inventory:autotools	autotools	2
0433c6722d9c322989624ec1acacd307b1d02d0f	2020-02-11	(rose) Adapted class AstNodeTraversalStatistics	area:src;src:midend	src/midend	2
d28a663805759b75b63bfb3bf8dd74bb27b3b4c2	2020-02-11	Merge branch 'master' of rosecompiler1.llnl.gov:rose/scratch/rose			0
5a3552dc1b2e7e759a35d62eb6d783b433291b23	2020-02-11	(outliner) properly handle zero parameter case * no wrapper variable is needed * function prototype should have empty parameter list	area:src;area:tests;src:midend	src/midend;tests	3
2519bffe3c79e31a44c458b6376908c0c446cac1	2020-02-10	(codethorn) Added option --ast-stats-csv=FILE		projects	1
56c32ec87393721247a4475b27713e360489f8a4	2020-02-10	(rose) Add class AstNodeTraversalCSVStatistics	area:src;src:midend	src/midend	2
e4f2981fdb4b34ec0ef000b73a0584e5dbf21151	2020-02-10	(codethorn) added option ast-stats-print		projects	3
d0640778956fb8c56449be64b9b041c10fe0d59d	2020-02-10	(codethorn) renamed function Labeler::isLabelRelevantNode	area:src;src:midend	src/midend	2
cd4ba2f77b24960732aadeb04c74c9668084787f	2020-02-10	(Jovial) Added a default argument for a few SageBuilder::build*Type functions	area:src;src:frontend;src:frontend:sage	src/frontend/SageIII	2
9319e8c39306528b23ba1fa70dd9aac68d45eaec	2020-02-10	(Release) Incremented version to 0.9.13.63	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
dff4bfb973231f53089d6a91f40c93e0a819861d	2020-02-10	(Jovial) Implemented TableTypeSpecifierName	area:src;drop:frontend-other;src:backend:unparser;src:frontend;src:frontend:sage	src/backend/unparser;src/frontend/OTHER;src/frontend/SageIII	14
302b98f8c7025634dad1186e9bb4a9c8d110e696	2020-02-10	Fixed up test_gnat_command_line.adb exception messages		ada_main	1
55505a21b25064253bbc431b772af5e7feea1c00	2020-02-10	Made do_c_main.sh and do_ada_main.sh as much alike as possible.   do_c_main.sh gets compile errors...		ada_main;c_main	2
dcda1c707fd2076507ab181ad4d8d1a57b166cca	2020-02-10	(builtin) Add builtins for supporting gnu 8 and 9	inventory:autotools	autotools	1
cb07a1f79d9ca52fe3c6cab50c26c7f9e0fd7954	2020-02-10	(Release) Incremented version to 0.9.13.62	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
9a3b85b385885a9184cd170846aa58a2b41b5002	2020-02-09	Merge commit '256dae970bfffefcd04b715a980127a60932c62a' into HEAD			0
e216999c6dfb0a26417aa4ff2e309970ec018072	2020-02-08	(Release) Incremented version to 0.9.13.61	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
f98adad9b8359fc7d9393e012d55a2400f62b6bd	2020-02-08	Merge remote-tracking branch 'origin/liao6/rose-dev' into HEAD			0
8995842c98c626a57eae5567bf63d927cb84538c	2020-02-08	(Bug) Fixing outliner with Liao.	area:src;src:frontend;src:frontend:sage;src:midend;src:rosetta	src/ROSETTA;src/frontend/SageIII;src/midend	4
4fcac3471ba00c9588c50bfc062fd89b25300b96	2020-02-08	Merge commit '9f30ff87382f92c48b73cde2da95922c32c0e066' into HEAD			0
06389dfcc90697a7b39c165c2d2cb0d6bd4e9615	2020-02-08	(outliner) trying to declare the wrapper variable even when there is no variables to be passed into the outlined function	area:src;area:tests;src:midend	src/midend;tests	4
9f30ff87382f92c48b73cde2da95922c32c0e066	2020-02-07	(codethorn) fixed bug: ternary op normalization		projects	3
ec85cfb6ab727dd59bc15eebcd929ba1ec13195a	2020-02-07	Now do_ada_main.sh works with GNAT and ASIS 2019	area:cmake;area:docs	ada_main;topfiles	2
ddf6cc9f07d1103312b79bc876a02075be897bab	2020-02-07	(codethorn) excluded templates from normalization		projects	5
4d5bb26ec128700c2d53d006fa9029970727cfa7	2020-02-07	(Release) Incremented version to 0.9.13.60	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
256dae970bfffefcd04b715a980127a60932c62a	2020-02-07	Merge branch 'master' of rosecompiler1.llnl.gov:rose/scratch/rose			0
29af47528f589a3a4335718b1ae089658022ec72	2020-02-07	(Mac) Fixed APPLE Clang compiler detection and Macro definitions	inventory:autotools	autotools	2
b5a36ebd3bedebea8042f542eae5c41072b15721	2020-02-07	(Binary Analysis) Unparser shows source locations	area:src	src	3
1f403b66086ae39c0584aa409758c76759fbfc5f	2020-02-07	(Binary Analysis) Configurable address information is saved	area:src;drop:frontend-other;src:frontend	projects;src/frontend/OTHER	4
dd3a3792404a80a55ee5e52dcb7b5a8460020282	2020-02-07	(Binary Analysis) Configuration file improvements	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	3
2e1371f76dfc286c1a03d7af72f819e1e0bc9630	2020-02-07	(Utility) New function to parse C/C++ string literals	area:src;area:tests;src:util	src/util;tests	3
4b254b0388eb4f7f0cf8d34948c3c1831c843f54	2020-02-07	(Binary Analysis) Functions and blocks refer to source location	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	3
60bc7ce3ab019eb3adf6af1147ec279c5f3dc5af	2020-02-07	(Support) Source location information	area:src;area:tests;src:frontend;src:frontend:sage	src;src/frontend/SageIII;tests	9
67d370fa00188b55a0b2b0b4d06ffd3a44de11e5	2020-02-07	(Concolic) Object type names are single words in command output	area:src;src:midend	src/midend	2
325fa22279bf4f46ce7f4d160900bcd896fbb7c3	2020-02-07	(Concolic) Automatic conditional enablement of concolic testing features	area:src;area:tests;src:midend	src;src/midend;tests	32
2813337bb8b6d19c376b1521f60e9b51a45eda9f	2020-02-07	(Concolic) Activated database implementation version 2	area:src;src:midend	src/midend	1
cbc46571a59733cfc2e434b45ae4b66155651787	2020-02-07	(Concolic) Replaced testing DSL with direct API calls	area:tests;inventory:autotools	autotools;tests	35
7e0b7ad9148520dac7b45a03a0f3216eed421727	2020-02-07	(Concolic) Simplified some obtuse database code	area:src;src:midend	src/midend	1
98192db984af8c1d635d9fd301292a15c97876d0	2020-02-07	(Concolic) Second database implementation	area:src;area:tests;src:midend	src/midend;tests	11
386063b545a0c454c598415efbca30898f750def	2020-02-07	(Support) SqlDatabase can use either "sqlite3://" or "sqlite://"	area:src	src	1
8c87584f54b7244c0721bcef48569910a685a651	2020-02-07	(Support) StringUtility::join can take NUL as first argument	area:src;src:util	src/util	2
9248b191984ab6e9df371f1c0554f1e24bd6d23b	2020-02-07	(Support) Upgraded to latest Sawyer release	area:src;area:tests;src:util	src/util;tests	16
003e9e0fc67e53885df7614a5fa551d1c33f4c4d	2020-02-07	(Concolic) Test case for args with non-printable characters	area:tests	tests	3
7d3cedef5ee3bbbee75b55da8085eeb1f44d9918	2020-02-06	(Release) Incremented version to 0.9.13.59	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
eac2291b4d628a67bd71016cdcfcf2c966e2f734	2020-02-06	(codethorn) normalization documentation		projects	2
9d83fecc36bdbe02be1d4d6df430a912c47fdd18	2020-02-06	(codethorn) normalization documentation		projects	1
7b71520fc945480aeb7b800f9453bf7f1724040b	2020-02-06	Merge branch 'liao6/rose-dev' of rosecompiler1.llnl.gov:rose/scratch/rose			0
9f749a250646a964d9d7eb060953ccdae6f7b56b	2020-02-06	Merge rosecompiler1.llnl.gov:rose/scratch/rose			0
4798f757f2d002f823c33b541c6ce8d8386cc18d	2020-02-06	(autoPar) minor change to trigger Jenkins		projects	1
a261872bc556b1d9cdd6df6ebf5ecc78ed0ea489	2020-02-06	Merge branch 'liao6/rose-dev' of rosecompiler1.llnl.gov:rose/scratch/rose			0
c7c1386ba5cd448b1652cb0c4f902ac01334285c	2020-02-06	(Release) Incremented version to 0.9.13.58	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
6405ec12b523f603a0e52fe509b9df8cd2aa57f1	2020-02-06	Merge commit 'd8460999458833fd587442a65ebdb54896161104' into HEAD			0
d8460999458833fd587442a65ebdb54896161104	2020-02-05	(Bug) Fixed assertion in EDG/ROSE for file read twice.	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	1
ca4f3439045363abc09fe6e4782b71e2aa34082c	2020-02-05	Merge branch 'liao6/rose-dev' of rosecompiler1.llnl.gov:rose/scratch/rose			0
004734a3193424ca05e8e96d34fe3f7e3a24e214	2020-02-05	(autoPar) updated regression tests * commented out the only one with problems.		projects	2
4825ca8f865e81f1da92cd761f390da17231bc61	2020-02-05	(Mac) Fixed C_tests directory test list	area:tests	tests	1
ad82deae297132d3bcebed7077819fb34ef71ce6	2020-02-05	(scalarizer) changed tool name		projects	1
6c2d5d8660b464b593dd55367fe219d94e8f1151	2020-02-05	(outliner) support insertion a header into a header file	area:src;area:tests;src:frontend;src:frontend:sage;src:midend	src/frontend/SageIII;src/midend;tests	5
da194ae21447994d7c7fda707f9e0e8528d5e2c7	2020-02-05	(Bug) Fixed SgEnumVal::get_type() to return SgEnumType (instead of SgTypeInt).	area:src;src:rosetta	src/ROSETTA	2
145a98c3a5f1167ac4b75a66105ae4cf13b8771d	2020-02-05	(Release) Incremented version to 0.9.13.57	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
da2e37015dabb82e270c3308326f779b7571bb92	2020-02-05	Merge commit 'e53401b7fa0efbcf685c85b9c4e8fd3ccefa7d40' into HEAD			0
2c23c52ad5c8098a8c7fe8d201a2d78b273ff913	2020-02-04	(Release) Incremented version to 0.9.13.56	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
ae2a046b919309d6762f188cebd15b811a67bbca	2020-02-04	Merge commit 'c7d70af0a669fe7f835f0b6fb848558befc5fd44' into HEAD			0
7621a9772e5a30d1d54eabcd37f07eaada65d39b	2020-02-04	(codethorn) Added Normalization tests and improved error reporting.		projects	4
9a5f987e42e47a6ad44888fb2a18ba6aec1eba63	2020-02-04	Merge remote-tracking branch 'llnl-dev/pirkelbauer2/cpp-normalization-codethorn-wip' into merge1			0
d666d81a478a155f5de62c27cd68b6482963583e	2020-02-04	(codethorn) Normalizing C++		projects	3
b367ff723310a4da033794890e13d9167ac40e8d	2020-02-04	(work-in-progress) Normalizing C++		projects	3
ad53c8971b58cdb4c4cf01bf50432dd883a0f740	2020-02-03	(Release) Incremented version to 0.9.13.55	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
c7d70af0a669fe7f835f0b6fb848558befc5fd44	2020-02-03	(codethorn) version 1.11.2		projects	1
